TRM,edson_median,hinton_median,whitecourt_median
"085116",23667.1305,22776.192,19517.748
"085124",24127.002,27324.296,20683.245
"085125",20762.04,24212.5635,16614.662
"085126",24221.01,23331.3675,20071.596
"085134",24713.408,27497.392,21220.091
"085135",21887.473,25210.31,17746.768
"085136",24276.8685,23387.204,20127.604
"085144",25256.459,27655.022,21645.9635
"085145",22275.328,25450.9795,18130.001
"085154",25807.0345,27813.657,22074.694
"085155",23116.7665,25881.701,18969.511
"085164",26359.199,27972.708,22512.322
"085165",21612.788,24186.942,17465.778
"085174",26911.369,28130.838,22952.943
"085175",21266.6925,23808.0845,17117.251
"085184",27463.554,28288.915,23397.904
"085185",19779.307,22320.2835,15631.224
"085194",27501.314,28448.115,23354.046
"085195",18560.9595,21100.344,14412.043
"085204",26283.5505,28603.018,22136.772
"085205",18302.388,20842.067,14154.0485
"085214",24832.239,28295.005,20685.637
"085215",18265.4935,20806.044,14117.5715
"085224",23859.035,27305.688,19716.86
"085225",18216.042,20757.464,14068.3705
"085234",21417.792,24871.787,17263.987
"085235",18773.276,21312.5675,14623.684
"085244",20550.91,24004.2995,16409.5595
"085245",18980.1385,21454.707,14830.98
"085254",20997.163,24438.744,16853.2055
"085255",20384.3965,22786.937,16236.309
"085264",21181.558,24631.7845,17039.121
"085265",21225.52,23221.1605,17082.272
"086014",,,
"086015",22900.015,26349.429,18756.8435
"086016",22040.936,24069.14,17896.659
"086024",,,
"086025",23596.4695,27042.83,19450.303
"086026",24056.3645,23878.0395,19905.676
"086034",,,28184.398
"086035",23801.9835,27251.386,19659.901
"086036",24091.296,23261.245,19943.9535
"086044",,,26659.3525
"086045",23909.595,27276.922,19756.9555
"086046",22684.1675,21793.563,18536.4695
"086054",28789.214,,25209.213
"086055",22946.129,26375.9275,18792.135
"086056",21204.6165,20316.566,17055.476
"086064",27546.72,28794.792,24100.3205
"086065",21984.1705,25437.916,17843.971
"086066",21428.064,20540.159,17278.325
"086074",25374.864,28586.857,21931.044
"086075",21659.278,25103.246,17510.611
"086076",22020.886,21133.519,17872.805
"086084",24613.826,27937.779,21167.503
"086085",19344.453,22794.132,15186.2925
"086086",22142.747,21253.31,17993.7815
"086094",24059.124,27398.934,20612.5855
"086095",18284.867,21731.874,14133.5905
"086096",23728.2855,22838.7095,19578.695
"086104",24397.329,27616.653,20950.428
"086105",18825.4085,22272.2945,14672.696
"086106",24584.136,23695.132,20435.465
"086114",24300.085,27577.137,20855.7085
"086115",19302.75,22746.731,15160.088
"086116",24774.756,23887.5735,20628.179
"086124",24700.567,27704.779,21524.268
"086125",19968.922,23414.276,15825.156
"086126",24969.606,24082.3265,20822.233
"086134",25333.8545,27853.763,22355.634
"086135",20481.398,23894.291,16330.981
"086136",26204.726,25316.409,22055.826
"086144",25878.0895,28002.2015,22770.379
"086145",20597.543,23769.0245,16451.556
"086154",26424.514,28152.804,23182.789
"086155",20857.72,23443.9455,16715.02
"086164",26972.82,28304.2115,23604.434
"086165",20352.99,22896.2635,16201.0635
"086174",27522.924,28456.196,24026.586
"086175",20068.584,22611.652,15921.2515
"086184",28024.237,28609.439,24324.824
"086185",19344.035,21885.065,15196.6725
"086194",27871.349,28688.152,23931.233
"086195",18939.975,21481.379,14791.227
"086204",27157.914,28678.4565,23012.513
"086205",19393.422,21934.555,15245.211
"086214",25384.23,28664.767,21242.382
"086215",18873.531,21414.5985,14725.439
"086224",23352.465,26838.522,19201.306
"086225",19364.4765,21903.494,15215.978
"086234",22067.371,25518.7135,17916.361
"086235",19564.937,22104.998,15417.9595
"086244",22142.998,25584.984,18004.807
"086245",19293.996,21835.464,15145.8785
"086254",22377.1805,25821.727,18222.695
"086255",19985.853,22526.645,15837.012
"086264",22530.18,25975.101,18380.061
"086265",20374.8615,22915.493,16227.0745
"087014",,,
"087015",23978.162,27370.455,19828.4345
"087016",21468.699,24007.349,17319.258
"087024",,,
"087025",23693.332,27142.141,19547.209
"087026",23617.386,25588.4095,19466.5905
"087034",,,28466.2185
"087035",23695.533,27140.632,19548.632
"087036",24529.601,24292.825,20381.49
"087044",,,27196.3175
"087045",23184.2435,26634.108,19034.118
"087046",23682.56,22793.7705,19533.769
"087054",28792.27,,25474.573
"087055",22593.7825,26041.962,18443.463
"087056",22871.081,21980.146,18723.2495
"087064",28346.9725,,23991.908
"087065",21695.274,25143.6275,17544.3355
"087066",22618.459,21730.127,18470.285
"087074",26057.372,28702.01,22612.42
"087075",20478.282,23930.103,16327.964
"087076",22423.011,21533.7615,18274.834
"087084",24732.758,28052.702,21287.894
"087085",18944.593,22394.6615,14797.1915
"087086",22608.545,21720.5555,18460.3095
"087094",24621.521,27957.553,21174.687
"087095",18631.77,22078.4325,14488.7235
"087096",22980.571,22091.9685,18832.486
"087104",25143.678,28076.695,21698.713
"087105",19919.3645,23362.45,15780.79
"087106",23459.663,22570.206,19310.2525
"087114",24875.8325,28009.118,21431.115
"087115",20673.536,24128.915,16528.381
"087116",24312.013,23422.624,20163.1575
"087124",25328.4665,28151.5765,22323.202
"087125",21575.589,25023.035,17434.256
"087126",26087.128,25457.954,22202.4655
"087134",26012.4,28300.695,23463.729
"087135",21883.591,25315.097,17739.319
"087136",27300.6055,26412.32,23151.7935
"087144",26567.3025,28451.288,23960.113
"087145",22203.936,25045.937,18058.3165
"087154",27118.3695,28602.592,24380.0065
"087155",21614.052,24216.955,17468.65
"087164",27670.969,28720.194,24801.067
"087165",21032.968,23575.668,16880.999
"087174",28169.828,28711.558,24965.636
"087175",20702.325,23244.11,16551.5275
"087184",28012.863,28698.5285,24705.677
"087185",20010.0675,22550.657,15860.1725
"087194",27741.1105,28684.547,24089.541
"087195",19471.8325,22013.0325,15323.245
"087204",27460.416,28670.537,23444.904
"087205",19390.018,21931.408,15241.7765
"087214",26460.222,28656.532,22311.308
"087215",20057.211,22603.103,15908.638
"087224",24046.7995,28144.721,19900.9425
"087225",21955.704,24496.671,17808.09
"087234",23399.382,26848.7045,19250.932
"087235",19987.6795,22527.953,15840.583
"087244",23605.222,27056.219,19458.564
"087245",19605.313,22146.734,15457.511
"087254",23866.3395,27315.441,19718.464
"087255",20181.033,22721.614,16032.305
"087264",23949.57,27516.818,19858.947
"087265",20426.139,22963.199,16279.488
"088014",,,
"088015",25548.107,28626.861,21400.135
"088016",21943.535,24483.953,17795.566
"088024",,,
"088025",24773.8485,28118.5005,20628.5225
"088026",23219.935,25724.6905,19072.687
"088034",,,28705.695
"088035",23887.344,27335.533,19745.0015
"088036",24558.17,25240.71,20409.086
"088044",,,27785.728
"088045",22586.777,26036.537,18451.88
"088046",24839.958,24000.621,20691.816
"088054",,,26069.081
"088055",22669.441,26114.189,18520.319
"088056",24398.308,23509.4655,20250.06
"088064",28709.741,,24352.1795
"088065",21722.6975,25162.683,17565.505
"088066",24434.08,23544.06,20285.258
"088074",26416,28743.475,22951.761
"088075",19959.5325,23407.552,15808.29
"088076",23141.568,22251.862,18993.461
"088084",25148.059,28469.638,21702.563
"088085",19567.017,23015.563,15423.163
"088086",24011.334,23122.6525,19862.846
"088094",24899.0515,28240.065,21454.931
"088095",19170.94,22615.459,15026.741
"088096",24408.95,23522.682,20262.177
"088104",25503.148,28422.36,22057.99
"088105",24246.209,27019.155,20104.702
"088106",24545.847,23659.3635,20397.829
"088114",25452.654,28434.233,22011.879
"088115",23649.621,27100.0905,19506.4
"088116",26065.7425,25300.169,22545.994
"088124",25886.5585,28581.9705,22970.6905
"088125",23119.41,26568.79,18972.186
"088126",28230.673,28034.2,25250.33
"088134",26612.287,28731.089,24364.3245
"088135",23313.247,26568.954,19168.663
"088136",28550.73,27722.905,24463.739
"088144",27189.7685,28745.908,25102.151
"088145",23180.0525,26062.209,19033.758
"088154",27740.2215,28734.522,25520.548
"088155",23209.036,25754.031,19060.9005
"088164",28291.2885,28720.614,25590.9155
"088165",23076.8245,25617.324,18924.726
"088174",28198.274,28706.707,25476.454
"088175",22069.073,24609.8445,17915.682
"088184",27927.579,28692.753,25003.85
"088185",21167.642,23707.468,17018.587
"088194",27656.8165,28678.791,24359.626
"088195",20323.2575,22863.5685,16174.858
"088204",27385.464,28664.668,23716.394
"088205",20576.0105,23118.773,16428.713
"088214",27101.117,28650.8465,23072.887
"088215",20175.13,22717.371,16029.404
"088224",25969.8565,28638.111,21821.596
"088225",21188.376,23731.481,17048.337
"088234",25072.25,28449.9585,20923.196
"088235",20622.713,23164.2465,16471.383
"088244",25287.4975,28549.984,21146.081
"088245",20301.0665,22840.907,16152.8705
"088254",25459.834,28603.151,21317.704
"088255",21076.01,23617.5245,16927.883
"088264",25452.296,28647.622,21422.7555
"088265",21220.776,23759.214,17074.211
"089014",,,
"089015",26413.332,28418.0565,22272.062
"089016",23513.248,25894.74,19460.4215
"089024",,,
"089025",25286.538,28501.8715,21140.969
"089026",24619.53,26926.923,20525.602
"089034",,,
"089035",24584.046,28032.969,20433.735
"089036",26372.486,26591.626,22225.579
"089044",,,28218.596
"089045",22321.739,25771.17,18171.557
"089046",26126.559,25684.2605,21978.002
"089054",,,26662.0325
"089055",21425.181,24876.767,17288.954
"089056",25748.9855,24858.316,21599.715
"089064",28789.666,,24949.831
"089065",20861.8275,24302.056,16711.5255
"089066",25304.129,24416.0045,21155.799
"089074",27144.316,,23668.3215
"089075",20501.988,23957.9505,16370.794
"089076",24684.6775,23793.157,20536.198
"089084",26763.72,28752.355,23253.221
"089085",20626.241,24076.6595,16477.4255
"089086",25497.674,24613.267,21351.829
"089094",25251.3105,28557.138,21806.238
"089095",19587.544,23035.297,15437.729
"089096",26292.6865,25401.691,22142.608
"089104",25585.74,28717.0705,22139.238
"089105",21487.389,24827.5535,17321.046
"089106",27055.112,26116.251,22993.4635
"089114",25961.0025,28773.037,22525.625
"089115",23686.455,27114.802,19545.229
"089116",28584.1245,27615.145,24824.588
"089124",26446.073,28767.387,23609.893
"089125",24797.535,27091.132,20657.685
"089126",28707.662,28327.168,26411.48
"089134",27192.793,28753.81,25049.1365
"089135",25329.0145,27701.071,21177.026
"089136",28761.486,28382.246,25974.659
"089144",27813.504,28740.49,26169.87
"089145",24606.0625,27342.054,20464.567
"089154",28362.202,28728.077,26222.445
"089155",25053.7075,27594.192,20906.75
"089164",28380.927,28716.015,26115.5395
"089165",24881.401,27347.207,20754.938
"089174",28112.467,28704.441,25894.483
"089175",23696.323,26213.775,19555.616
"089184",27842.428,28693.323,25268.698
"089185",22663.7655,25206.084,18513.164
"089194",27571.599,28683.618,24627.588
"089195",21127.107,23671.266,16980.136
"089204",27300.932,28674.9785,23986.755
"089205",21179.447,23719.478,17030.202
"089214",27033.88,28666.3825,23346.7755
"089215",21437.688,23977.451,17294.3565
"089224",26792.868,28657.902,22758.729
"089225",20857.346,23399.2795,16709.7305
"089234",26765.4545,28649.77,22615.3935
"089235",20514.243,23053.777,16366.207
"089244",27680.807,28650.873,23539.4255
"089245",20785.351,23327.6935,16637.381
"089254",27502.752,28517.575,23352.5995
"089255",21859.395,24401.513,17710.7615
"089264",26992.779,28459.3815,22843.4555
"089265",22580.073,25113.784,18443.3695
"090014",,,
"090015",26923.643,28705.804,23081.2585
"090016",25081.01,26548.505,21649.1805
"090024",,,
"090025",25521.4255,28494.4225,21373.3735
"090026",26652.372,27609.864,23152.6445
"090034",,,
"090035",24368.615,27811.565,20222.904
"090036",27767.31,27674.673,23628.4545
"090044",,,28524.995
"090045",22808.8385,26255.858,18658.603
"090046",27682.0005,26928.2755,23533.521
"090054",,,27256.286
"090055",22595.692,26038.237,18458.7165
"090056",27538.6135,26697.502,23542.215
"090064",28792.769,,25548.784
"090065",22029.521,25473.3955,17880.806
"090066",26747.436,26200.8165,24328.497
"090074",28153.4465,,24477.606
"090075",22253.88,25701.705,18102.611
"090076",26274.156,25471.2375,22214.123
"090084",27814.239,,24480.904
"090085",20390.744,23846.081,16254.3645
"090086",27242.2915,26491.7485,23239.596
"090094",27008.011,28783.325,23558.08
"090095",20439.293,23885.0575,16282.014
"090096",27881.996,26983.2355,23749.884
"090104",25897.946,28792.464,22450.9155
"090105",22007.495,25460.783,17869.697
"090106",28527.903,27881.453,25332.54
"090114",26434.604,28785.213,22990.9865
"090115",22924.483,26362.981,18779.35
"090116",28644.959,28303.837,26816.918
"090124",26988.635,28776.0155,23676.103
"090125",24978.58,27564.09,20829.9975
"090126",28740.958,28413.5395,27733.689
"090134",27751.5385,28766.977,25214.5005
"090135",26692.265,28424.038,22544.402
"090136",,,27119.858
"090144",28428.61,28757.823,25939.253
"090145",26330.255,28550.425,22179.944
"090154",28555.15,28748.879,26529.4855
"090155",26858.541,28415.316,23008
"090164",28325.347,28739.9785,26672.26
"090165",26402.7995,27604.7435,24478.029
"090174",28095.428,28731.0925,26179.327
"090175",24959.718,26742.184,22973.831
"090184",27881.2235,28722.359,25582.528
"090185",23822.0885,26239.042,20902.761
"090194",27785.435,28713.661,25029.903
"090195",23016.9485,25557.854,18867.313
"090204",27781.866,28705.022,24624.728
"090205",21645.916,24185.245,17499.016
"090214",27783.224,28696.454,24586.5345
"090215",22270.619,24812.221,18121.301
"090224",27796.704,28687.96,24441.581
"090225",21546.183,24087.817,17397.3085
"090234",28087.255,28679.596,24006.8975
"090235",20864.334,23405.632,16716.3275
"090244",28377.3935,28671.159,24903.476
"090245",21397.895,23937.1575,17247.141
"090254",27739.57,28677.399,24809.9085
"090255",22896.167,25252.653,18871.2095
"090264",27396.226,28696.5025,24369.77
"090265",23993.669,25903.9415,20316.824
"091014",,,
"091015",26977.0535,28693.55,25951.561
"091016",25998.5625,27006.064,22856.3835
"091024",,,
"091025",26306.2425,28741.17,23145.393
"091026",28012.158,28291.856,24604.75
"091034",,,
"091035",25549.2395,28710.494,21400.017
"091036",28466.02,28488.02,24672.5815
"091044",,,28669.3895
"091045",24471.113,27733.552,20313.364
"091046",28660.109,28070.822,24589.069
"091054",,,27776.372
"091055",23789.6275,27239.9115,19641.197
"091056",28654.691,28199.124,24836.081
"091064",,,26055.676
"091065",24134.2605,27570.9755,19991.059
"091066",27177.6975,28343.021,25833.149
"091074",28563.766,,25308.183
"091075",23077.653,26444.9875,18916.6635
"091076",27187.2945,27887.392,25014.053
"091084",28117.484,,25026.736
"091085",20390.629,23833.464,16243.065
"091086",28117.117,27568.003,24282.794
"091094",27566.1105,,24164.293
"091095",21620.209,25061.6025,17483.699
"091096",28474.4225,28012.418,24768.1975
"091104",26420.025,28798.8435,22974.245
"091105",23263.585,26703.1695,19118.419
"091106",28596.688,28458.3855,26121.014
"091114",26700.8965,28798.6165,23256.0815
"091115",24212.9095,27522.71,20071.7075
"091116",28714.881,28453.977,27476.3165
"091124",27526.998,28798.23,24081.1615
"091125",25176.36,28368.4585,21035.083
"091126",28769.261,,28436.902
"091134",28310.715,28795.7885,24972.4935
"091135",26821.352,28780.203,22679.6685
"091136",,,27380.4795
"091144",28793.8455,28786.663,25792.227
"091145",27872.059,28766.037,23737.798
"091154",28794.6635,28777.632,26636.1185
"091155",28350.385,28686.494,24498.182
"091164",28794.955,28768.6665,27302.33
"091165",27027.0925,27977.226,25439.167
"091174",28795.155,28759.759,27349.362
"091175",25065.1375,27115.7,24321.5965
"091184",28795.3645,28750.938,27302.4445
"091185",24115.512,26658.7275,21273.54
"091194",28795.526,28742.189,27222.181
"091195",22896.388,25439.9505,18750.052
"091204",28794.388,28733.5135,27179.3025
"091205",22133.573,24674.707,17984.212
"091214",28793.166,28724.874,27138.0395
"091215",22444.4235,24984.942,18296.184
"091224",28793.5055,28716.343,26525.796
"091225",21542.732,24083.314,17392.987
"091234",28787.422,28707.885,25512.641
"091235",21083,23623.967,16934.86
"091244",28198.755,28699.535,26154.6175
"091245",22176.219,24715.2395,18027.471
"091254",27583.344,28692.1275,26228.082
"091255",23964.5795,25880.996,20174.82
"092014",,,
"092015",27780.365,28714.691,27995.416
"092016",25724.526,27679.5215,21933.616
"092024",,,
"092025",27109.595,28705.0515,26561.963
"092026",27201.563,28749.2325,23175.81
"092034",,,
"092035",26792.4475,28745.4775,23809.792
"092036",28157.3845,28437.52,24029.86
"092044",,,28775.136
"092045",27744.7865,28591.253,23611.705
"092046",28606.934,28264.752,24533.584
"092054",,,28248.095
"092055",25035.885,28433.866,20883.43
"092056",28738.736,28398.225,25255.8355
"092064",,,26745.929
"092065",24312.254,27558.971,20165.846
"092066",27655.886,28312.231,25510.539
"092074",28779.674,,26158.284
"092075",22478.794,25871.226,18323.156
"092076",28012.9025,27911.452,24685.227
"092084",28167.371,,25497.2455
"092085",20797.851,24236.45,16650.889
"092086",28230.714,28156.361,24497.249
"092094",27530.6795,,24099.012
"092095",22215.596,25663.606,18077.661
"092096",28538.5175,28519.1165,24942.044
"092104",26576.8525,,23132.823
"092105",23547.2905,26970.908,19400.299
"092106",28660.6905,28489.0435,26185.6315
"092114",27271.881,,23825.7505
"092115",24627.285,27770.323,20477.924
"092116",28751.2315,,27538.948
"092124",27872.4155,28798.744,24427.877
"092125",25734.2945,28482.16,21588.521
"092126",,,28282.582
"092134",28630.6065,28798.498,25203.8115
"092135",27357.228,28785.748,23924.896
"092136",,,27864.463
"092144",28787.374,28798.0755,26469.7325
"092145",28503.423,28792.738,25195.288
"092154",28786.217,28797.41,26813.123
"092155",27993.4095,28780.663,24287.6
"092164",28785.01,28796.694,27206.705
"092165",27137.269,28489.41,24026.68
"092174",28783.803,28789.744,27587.946
"092175",25267.364,27575.815,23229.296
"092184",28782.527,28780.952,27836.1935
"092185",24213.255,26752.5265,21062.874
"092194",28782.078,28772.247,28106.159
"092195",22888.346,25427.653,18744.5835
"092204",28783.791,28763.6075,28406.084
"092205",22692.995,25233.54,18545.118
"092214",28784.089,28754.99,28501.0985
"092215",22574.7855,25116.425,18424.6005
"092224",28781.407,28746.4445,27684.869
"092225",22312.53,24852.2245,18164.523
"092234",28778.697,28738.015,26922.263
"092235",21580.0425,24121.0185,17431.392
"092244",28773.106,28729.665,27429.639
"092245",22714.983,25258.629,18566.3215
"092254",28389.91,28722.0765,27734.298
"092255",24074.577,26451.219,19995.441
"093014",,,
"093015",28615.992,28744.879,28370.432
"093016",25594.5025,28075.9995,21443.745
"093024",,,
"093025",27947.427,28736.6455,27984.822
"093026",26578.716,28703.5045,22431.443
"093034",,,
"093035",27626.988,28715.614,26129.6335
"093036",27864.447,28561.568,23716.222
"093044",,,
"093045",28562.473,28593.215,24839.6945
"093046",28597.691,28509.602,24726.108
"093054",,,28557.066
"093055",25511.593,28185.3205,22337.4035
"093056",28745.349,28533.237,25629.515
"093064",,,27502.87
"093065",23211.51,26642.348,19063.373
"093066",28243.041,28282.727,25181.305
"093074",28792.729,,26927.0005
"093075",21488.2865,24942.055,17333.379
"093076",28376.234,28305.0815,24646.99
"093084",28459.795,,25919.913
"093085",20952.4165,24398.7375,16806.349
"093086",28159.333,28572.979,24886.31
"093094",28306.432,,24859.355
"093095",22304.2665,25749.113,18147.515
"093096",28602.983,28523.35,25242.436
"093104",27241.841,,23798.394
"093105",23562.654,27001.9355,19409.916
"093106",28720.253,,26249.421
"093114",27701.05,,24255.133
"093115",24645.355,27804.951,20505.3195
"093116",28773.8,,27595.6205
"093124",28541.065,,25104.451
"093125",25758.1065,28275.045,22256.663
"093126",,,28020.6785
"093134",28766.8785,,25704.7125
"093135",26718.26,28551.203,25210.78
"093136",,,28242.7
"093144",28769.403,28798.6545,26566.413
"093145",28125.3125,28791.4365,26156.9365
"093154",28768.257,28798.3785,26851.121
"093155",28012.692,28794.179,24326.277
"093164",28767.07,28797.9255,27253.311
"093165",26915.262,28794.178,23049.096
"093174",28768.199,28797.249,27722.6085
"093175",25432.6185,27898.371,21763.72
"093184",28771.872,28796.562,28136.969
"093185",24092.305,26630.471,20022.3605
"093194",28773.616,28795.8735,28508.9415
"093195",23387.945,25927.638,19239.5315
"093204",28771.502,28793.6,28380.31
"093205",23870.316,26411.29,19722.497
"093214",28768.925,28785.062,28048.774
"093215",23068.375,25609.902,18924.371
"093224",28766.252,28776.5095,27829.494
"093225",22654.561,25193.04,18506.6005
"093234",28763.4935,28768.1305,27775.0905
"093235",22055.924,24596.43,17908.4945
"093244",28760.8245,28759.832,27837.643
"093245",23146.297,25686.743,18998.086
"093254",28758.4875,28752.1415,28076.484
"093255",24771.033,27313.985,20625.034
"094014",,,
"094015",28741.6255,28774.915,28656.027
"094016",24381.9855,26922.9385,20233.469
"094024",,,
"094025",28739.427,28766.8555,27499.375
"094026",25226.319,27565.1235,21075.6305
"094034",,,
"094035",28439.4765,28758.919,25630.231
"094036",26685.1915,28674.558,22537.536
"094044",,,
"094045",28452.31,28719.828,24340.2365
"094046",27880.331,28662.255,23730.508
"094054",,,28638.8165
"094055",27140.805,28037.772,24157.448
"094056",28709.199,28608.852,25106.1695
"094064",,,28156.07
"094065",24246.6935,27648.9645,20204.194
"094066",28611.295,28462.3905,24821.55
"094074",,,27197.447
"094075",21968.119,25424.756,17809.769
"094076",28201.9365,28621.7475,25000.051
"094084",28576.1595,,26291.0205
"094085",21285.4335,24731.209,17137.3885
"094086",28205.01,28557.567,25275.5445
"094094",28620.546,,25568.791
"094095",22252.861,25705.8235,18109.12
"094096",28667.0775,,25594.73
"094104",27924.065,,24479.1625
"094105",23588.286,27033.34,19448.465
"094106",28756.51,,26312.0525
"094114",27718.184,,24271.8045
"094115",24683.768,27739.48,20588.8775
"094116",,,27439.361
"094124",28657.7685,,25224.757
"094125",25671.1785,28042.359,23461.619
"094126",,,27819.0685
"094134",28752.569,,26031.32
"094135",26614.244,28316.288,26444.996
"094136",,,28452.4895
"094144",28751.432,,26712.343
"094145",27568.719,28589.508,27582.912
"094154",28754.06,,27068.294
"094155",28433.604,28790.5785,25272.371
"094164",28761.1545,28798.555,27653.1485
"094165",27242.092,28793.0875,23113.511
"094174",28763.716,28798.265,28245.1625
"094175",25277.9495,27797.36,21129.934
"094184",28761.41,28797.786,28635.334
"094185",24101.3765,26643.936,19953.719
"094194",28758.888,28797.108,28675.902
"094195",23826.906,26369.1605,19677.192
"094204",28756.248,28796.426,28607.756
"094205",23833.9985,26374.903,19686.226
"094214",28753.7035,28795.7485,28529.8285
"094215",23591.427,26132.758,19443.3455
"094224",28751.088,28795.073,28456.857
"094225",22945.356,25484.196,18796.607
"094234",28748.288,28794.403,28381.537
"094235",22684.694,25224.9015,18535.682
"094244",28745.685,28789.9475,28317.109
"094245",23312.857,25852.394,19163.834
"094254",28743.112,28782.4385,28409.4
"094255",23945.646,26489.29,19796.808
"095014",,,
"095015",28725.371,28793.77,28209.7785
"095016",25195.1855,27736.358,21046.508
"095024",,,
"095025",28723.577,28793.1045,26654.567
"095026",25346.5635,27888.5695,21199.168
"095034",,,
"095035",28668.901,28788.853,24695.504
"095036",25710.6695,28230.9535,21561.309
"095044",,,
"095045",27356.325,28780.75,23258.289
"095046",26834.366,28748.429,22689.504
"095054",,,28715.093
"095055",26087.413,28544.507,21952.478
"095056",27349.791,28721.438,23202.354
"095064",,,28303.152
"095065",23985.4015,27445.876,19835.3255
"095066",28254.167,28661.0345,24151.6975
"095074",,,27662.265
"095075",23090.3155,26501.572,18935.0385
"095076",27972.8995,28587.8315,25084.64
"095084",28729.353,,26762.878
"095085",21801.891,25254.019,17658.7985
"095086",28354.3685,,25624.7115
"095094",28590.5785,,25237.5975
"095095",22328.268,25771.286,18188.492
"095096",28732.838,,25989.283
"095104",27879.896,,24436.644
"095105",23705.147,27140.1475,19561.939
"095106",28781.9455,,26544.1835
"095114",28000.096,,24554.161
"095115",24724.561,27560.804,21781.311
"095116",,,27210.906
"095124",28727.547,,25319.282
"095125",25665.247,27836.963,24065.6515
"095126",,,27751.7545
"095134",28741.035,,26487.468
"095135",26610.657,28112.844,26076.2435
"095136",,,28509.572
"095144",28752.442,,26955.409
"095145",27546.455,28388.224,26897.139
"095154",28753.233,,27591.8395
"095155",28317.353,28663.21,24948.217
"095164",28750.7715,,28222.544
"095165",27062.3635,28788.8205,22912.17
"095174",28748.2965,28797.89,28594.437
"095175",25073.9545,27575.289,20927.756
"095184",28745.7745,28798.427,28744.868
"095185",24619.981,27160.919,20471.91
"095194",28743.1935,28798.097,28634.65
"095195",24670.254,27211.372,20522.119
"095204",28740.6105,28797.535,28528.8505
"095205",24195.004,26735.718,20046.317
"095214",28737.9775,28796.852,28432.421
"095215",23283.03,25823.872,19135.923
"095224",28735.3015,28796.174,28343.749
"095225",22716.669,25258.4205,18567.79
"095234",28732.5945,28795.498,28370.351
"095235",23474.3995,26017.149,19326.062
"095244",28729.8695,28794.8275,28510.88
"095245",24756.977,27297.84,20608.935
"095254",28727.643,28794.292,28586.101
"095255",24855.082,27398.711,20706.9835
"096014",,,
"096015",28364.028,28795.012,27944.014
"096016",26659.1345,28712.41,22509.7685
"096024",,,
"096025",28305.317,28794.349,27843.004
"096026",26821.4205,28761.397,22674.154
"096034",,,
"096035",28099.44,28793.687,25025.029
"096036",26613.7165,28759.495,22465.5995
"096044",,,
"096045",27216.762,28793.0335,23063.365
"096046",26710.785,28776.1255,22563.337
"096054",,,
"096055",25983.9965,28792.381,21833.8465
"096056",27100.734,28697.675,22953.255
"096064",,,28543.613
"096065",25266.529,28612.678,21119.142
"096066",27533.612,28622.205,23386.35
"096074",,,27914.841
"096075",24762.56,28024.531,20612.982
"096076",27954.898,,23999.884
"096084",,,26699.224
"096085",23395.909,26783.5625,19256.562
"096086",28447.4105,,24729.1235
"096094",28763.076,,26041.9275
"096095",22549.128,25990.444,18403.238
"096096",28766.8755,,25742.138
"096104",28690.0545,,25298.234
"096105",23785.683,27122.664,19976.7665
"096106",,,26153.549
"096114",28609.5995,,25276.2035
"096115",24606.8725,27421.794,20990.273
"096116",,,26599.391
"096124",28755.775,,25784.407
"096125",25463.363,27707.27,21793.912
"096126",,,27618.282
"096134",28749.191,,26822.395
"096135",26340.749,27980.5525,23404.0225
"096136",,,28591.383
"096144",28746.228,,27463.531
"096145",27255.891,28243.342,25098.5645
"096154",28743.562,,27836.704
"096155",27895.535,28507.377,24402.92
"096164",28740.616,,28116.054
"096165",26433.981,28679.173,22283.746
"096174",28737.521,,28388.4
"096175",25666.495,28208.355,21517.4795
"096184",28734.163,,28659.232
"096185",26203.491,28589.017,22054.552
"096194",28703.021,28798.544,28731.881
"096195",25603.6825,28087.106,21454.711
"096204",28661.563,28798.344,28613.342
"096205",24652.782,27196.1915,20504.5045
"096214",28617.994,28797.994,28492.9155
"096215",23853.203,26394.052,19705.422
"096224",28568.9755,28797.41,28372.766
"096225",23157.161,25699.4085,19009.022
"096234",28518.105,28796.7385,28252.715
"096235",23831.626,26372.4445,19684.347
"096244",28460.988,28796.066,28132.9305
"096245",25027.284,27566.639,20877.9155
"096254",28408.5235,28795.534,28038.121
"096255",25935.604,28442.627,21786.859
"097014",,,
"097015",27633.416,28796.25,28043.1125
"097016",27331.713,28739.606,23183.2125
"097024",,,
"097025",27562.014,28795.5935,28028.8435
"097026",27949.616,28764.456,23801.842
"097034",,,
"097035",27490.555,28794.9315,26523.597
"097036",28330.532,28777.8805,24424.171
"097044",,,
"097045",27390.0935,28794.2755,23864.4505
"097046",28633.908,28731.513,24669.2565
"097054",,,
"097055",26799.961,28793.624,22646.605
"097056",28641.18,28655.819,24882.238
"097064",,,28665.905
"097065",25600.48,28708.576,21453.986
"097066",28751.216,,24949.895
"097074",,,28547.404
"097075",24489.0035,27903.968,20343.779
"097076",28779.711,,25070.9145
"097084",,,27988.1045
"097085",23564.1905,26979,19429.512
"097086",28778.594,,25053.261
"097094",,,27384.866
"097095",22912.9705,26348.02,18769.331
"097096",28787.115,,25679.703
"097104",28788.4395,,26266.058
"097105",23960.2895,27056.6215,21401.867
"097106",,,26749.2355
"097114",28792.958,,26793.7455
"097115",24776.024,27360.781,22653.54
"097116",,,27726.301
