Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,merchVol,topVolRatio,topBarkRatio
1,AB,4,ABIE,LAS,, 13.00, 12.98,0.000000,0.481952,0.543703
2,AB,4,ABIE,LAS,, 14.00, 13.35,0.000000,0.388955,0.450767
3,AB,4,ABIE,LAS,, 15.00, 13.71,0.069569,0.314110,0.373337
4,AB,4,ABIE,LAS,, 16.00, 14.05,0.087838,0.254817,0.310044
5,AB,4,ABIE,LAS,, 17.00, 14.38,0.107489,0.208042,0.258669
6,AB,4,ABIE,LAS,, 18.00, 14.70,0.128491,0.171076,0.216999
7,AB,4,ABIE,LAS,, 19.00, 15.00,0.150843,0.141718,0.183107
8,AB,4,ABIE,LAS,, 20.00, 15.30,0.174559,0.118255,0.155422
9,AB,4,ABIE,LAS,, 21.00, 15.59,0.199664,0.099372,0.132686
10,AB,4,ABIE,LAS,, 22.00, 15.87,0.226184,0.084064,0.113908
11,AB,4,ABIE,LAS,, 23.00, 16.14,0.254149,0.071566,0.098308
12,AB,4,ABIE,LAS,, 24.00, 16.40,0.283588,0.061290,0.085273
13,AB,4,ABIE,LAS,, 25.00, 16.66,0.314529,0.052784,0.074320
14,AB,4,ABIE,LAS,, 26.00, 16.91,0.347000,0.045699,0.065068
15,AB,4,ABIE,LAS,, 27.00, 17.16,0.381026,0.039760,0.057210
16,AB,4,ABIE,LAS,, 28.00, 17.40,0.416634,0.034755,0.050504
17,AB,4,ABIE,LAS,, 29.00, 17.63,0.453846,0.030513,0.044754
18,AB,4,ABIE,LAS,, 30.00, 17.86,0.492687,0.026899,0.039801
19,AB,4,ABIE,LAS,, 31.00, 18.09,0.533179,0.023805,0.035516
20,AB,4,ABIE,LAS,, 32.00, 18.31,0.575342,0.021144,0.031795
21,AB,4,ABIE,LAS,, 33.00, 18.53,0.619197,0.018845,0.028551
22,AB,4,ABIE,LAS,, 34.00, 18.74,0.664764,0.016851,0.025712
23,AB,4,ABIE,LAS,, 35.00, 18.95,0.712062,0.015115,0.023219
24,AB,4,ABIE,LAS,, 36.00, 19.15,0.761108,0.013598,0.021022
25,AB,4,ABIE,LAS,, 37.00, 19.36,0.811921,0.012267,0.019081
26,AB,4,ABIE,LAS,, 38.00, 19.55,0.864518,0.011095,0.017359
27,AB,4,ABIE,LAS,, 39.00, 19.75,0.918915,0.010061,0.015829
28,AB,4,ABIE,LAS,, 40.00, 19.94,0.975129,0.009145,0.014465
29,AB,4,ABIE,LAS,, 41.00, 20.13,1.033175,0.008331,0.013245
30,AB,4,ABIE,LAS,, 42.00, 20.32,1.093068,0.007607,0.012152
31,AB,4,ABIE,LAS,, 43.00, 20.50,1.154825,0.006959,0.011171
32,AB,4,ABIE,LAS,, 44.00, 20.68,1.218458,0.006380,0.010287
33,AB,4,ABIE,LAS,, 45.00, 20.86,1.283983,0.005860,0.009489
34,AB,4,ABIE,LAS,, 46.00, 21.03,1.351413,0.005392,0.008768
35,AB,4,ABIE,LAS,, 47.00, 21.21,1.420763,0.004970,0.008114
36,AB,4,ABIE,LAS,, 48.00, 21.38,1.492046,0.004589,0.007521
37,AB,4,ABIE,LAS,, 49.00, 21.55,1.565274,0.004244,0.006981
38,AB,4,ABIE,LAS,, 50.00, 21.72,1.640461,0.003931,0.006489
39,AB,5,ABIE,LAS,, 13.00, 12.98,0.000000,0.481952,0.543703
40,AB,5,ABIE,LAS,, 14.00, 13.35,0.000000,0.388955,0.450767
41,AB,5,ABIE,LAS,, 15.00, 13.71,0.069569,0.314110,0.373337
42,AB,5,ABIE,LAS,, 16.00, 14.05,0.087838,0.254817,0.310044
43,AB,5,ABIE,LAS,, 17.00, 14.38,0.107489,0.208042,0.258669
44,AB,5,ABIE,LAS,, 18.00, 14.70,0.128491,0.171076,0.216999
45,AB,5,ABIE,LAS,, 19.00, 15.00,0.150843,0.141718,0.183107
46,AB,5,ABIE,LAS,, 20.00, 15.30,0.174559,0.118255,0.155422
47,AB,5,ABIE,LAS,, 21.00, 15.59,0.199664,0.099372,0.132686
48,AB,5,ABIE,LAS,, 22.00, 15.87,0.226184,0.084064,0.113908
49,AB,5,ABIE,LAS,, 23.00, 16.14,0.254149,0.071566,0.098308
50,AB,5,ABIE,LAS,, 24.00, 16.40,0.283588,0.061290,0.085273
51,AB,5,ABIE,LAS,, 25.00, 16.66,0.314529,0.052784,0.074320
52,AB,5,ABIE,LAS,, 26.00, 16.91,0.347000,0.045699,0.065068
53,AB,5,ABIE,LAS,, 27.00, 17.16,0.381026,0.039760,0.057210
54,AB,5,ABIE,LAS,, 28.00, 17.40,0.416634,0.034755,0.050504
55,AB,5,ABIE,LAS,, 29.00, 17.63,0.453846,0.030513,0.044754
56,AB,5,ABIE,LAS,, 30.00, 17.86,0.492687,0.026899,0.039801
57,AB,5,ABIE,LAS,, 31.00, 18.09,0.533179,0.023805,0.035516
58,AB,5,ABIE,LAS,, 32.00, 18.31,0.575342,0.021144,0.031795
59,AB,5,ABIE,LAS,, 33.00, 18.53,0.619197,0.018845,0.028551
60,AB,5,ABIE,LAS,, 34.00, 18.74,0.664764,0.016851,0.025712
61,AB,5,ABIE,LAS,, 35.00, 18.95,0.712062,0.015115,0.023219
62,AB,5,ABIE,LAS,, 36.00, 19.15,0.761108,0.013598,0.021022
63,AB,5,ABIE,LAS,, 37.00, 19.36,0.811921,0.012267,0.019081
64,AB,5,ABIE,LAS,, 38.00, 19.55,0.864518,0.011095,0.017359
65,AB,5,ABIE,LAS,, 39.00, 19.75,0.918915,0.010061,0.015829
66,AB,5,ABIE,LAS,, 40.00, 19.94,0.975129,0.009145,0.014465
67,AB,5,ABIE,LAS,, 41.00, 20.13,1.033175,0.008331,0.013245
68,AB,5,ABIE,LAS,, 42.00, 20.32,1.093068,0.007607,0.012152
69,AB,5,ABIE,LAS,, 43.00, 20.50,1.154825,0.006959,0.011171
70,AB,5,ABIE,LAS,, 44.00, 20.68,1.218458,0.006380,0.010287
71,AB,5,ABIE,LAS,, 45.00, 20.86,1.283983,0.005860,0.009489
72,AB,5,ABIE,LAS,, 46.00, 21.03,1.351413,0.005392,0.008768
73,AB,5,ABIE,LAS,, 47.00, 21.21,1.420763,0.004970,0.008114
74,AB,5,ABIE,LAS,, 48.00, 21.38,1.492046,0.004589,0.007521
75,AB,5,ABIE,LAS,, 49.00, 21.55,1.565274,0.004244,0.006981
76,AB,5,ABIE,LAS,, 50.00, 21.72,1.640461,0.003931,0.006489
77,AB,6,ABIE,LAS,, 13.00, 12.98,0.000000,0.481952,0.543703
78,AB,6,ABIE,LAS,, 14.00, 13.35,0.000000,0.388955,0.450767
79,AB,6,ABIE,LAS,, 15.00, 13.71,0.069569,0.314110,0.373337
80,AB,6,ABIE,LAS,, 16.00, 14.05,0.087838,0.254817,0.310044
81,AB,6,ABIE,LAS,, 17.00, 14.38,0.107489,0.208042,0.258669
82,AB,6,ABIE,LAS,, 18.00, 14.70,0.128491,0.171076,0.216999
83,AB,6,ABIE,LAS,, 19.00, 15.00,0.150843,0.141718,0.183107
84,AB,6,ABIE,LAS,, 20.00, 15.30,0.174559,0.118255,0.155422
85,AB,6,ABIE,LAS,, 21.00, 15.59,0.199664,0.099372,0.132686
86,AB,6,ABIE,LAS,, 22.00, 15.87,0.226184,0.084064,0.113908
87,AB,6,ABIE,LAS,, 23.00, 16.14,0.254149,0.071566,0.098308
88,AB,6,ABIE,LAS,, 24.00, 16.40,0.283588,0.061290,0.085273
89,AB,6,ABIE,LAS,, 25.00, 16.66,0.314529,0.052784,0.074320
90,AB,6,ABIE,LAS,, 26.00, 16.91,0.347000,0.045699,0.065068
91,AB,6,ABIE,LAS,, 27.00, 17.16,0.381026,0.039760,0.057210
92,AB,6,ABIE,LAS,, 28.00, 17.40,0.416634,0.034755,0.050504
93,AB,6,ABIE,LAS,, 29.00, 17.63,0.453846,0.030513,0.044754
94,AB,6,ABIE,LAS,, 30.00, 17.86,0.492687,0.026899,0.039801
95,AB,6,ABIE,LAS,, 31.00, 18.09,0.533179,0.023805,0.035516
96,AB,6,ABIE,LAS,, 32.00, 18.31,0.575342,0.021144,0.031795
97,AB,6,ABIE,LAS,, 33.00, 18.53,0.619197,0.018845,0.028551
98,AB,6,ABIE,LAS,, 34.00, 18.74,0.664764,0.016851,0.025712
99,AB,6,ABIE,LAS,, 35.00, 18.95,0.712062,0.015115,0.023219
100,AB,6,ABIE,LAS,, 36.00, 19.15,0.761108,0.013598,0.021022
101,AB,6,ABIE,LAS,, 37.00, 19.36,0.811921,0.012267,0.019081
102,AB,6,ABIE,LAS,, 38.00, 19.55,0.864518,0.011095,0.017359
103,AB,6,ABIE,LAS,, 39.00, 19.75,0.918915,0.010061,0.015829
104,AB,6,ABIE,LAS,, 40.00, 19.94,0.975129,0.009145,0.014465
105,AB,6,ABIE,LAS,, 41.00, 20.13,1.033175,0.008331,0.013245
106,AB,6,ABIE,LAS,, 42.00, 20.32,1.093068,0.007607,0.012152
107,AB,6,ABIE,LAS,, 43.00, 20.50,1.154825,0.006959,0.011171
108,AB,6,ABIE,LAS,, 44.00, 20.68,1.218458,0.006380,0.010287
109,AB,6,ABIE,LAS,, 45.00, 20.86,1.283983,0.005860,0.009489
110,AB,6,ABIE,LAS,, 46.00, 21.03,1.351413,0.005392,0.008768
111,AB,6,ABIE,LAS,, 47.00, 21.21,1.420763,0.004970,0.008114
112,AB,6,ABIE,LAS,, 48.00, 21.38,1.492046,0.004589,0.007521
113,AB,6,ABIE,LAS,, 49.00, 21.55,1.565274,0.004244,0.006981
114,AB,6,ABIE,LAS,, 50.00, 21.72,1.640461,0.003931,0.006489
115,AB,9,ABIE,LAS,, 13.00, 12.98,0.000000,0.481952,0.543703
116,AB,9,ABIE,LAS,, 14.00, 13.35,0.000000,0.388955,0.450767
117,AB,9,ABIE,LAS,, 15.00, 13.71,0.069569,0.314110,0.373337
118,AB,9,ABIE,LAS,, 16.00, 14.05,0.087838,0.254817,0.310044
119,AB,9,ABIE,LAS,, 17.00, 14.38,0.107489,0.208042,0.258669
120,AB,9,ABIE,LAS,, 18.00, 14.70,0.128491,0.171076,0.216999
121,AB,9,ABIE,LAS,, 19.00, 15.00,0.150843,0.141718,0.183107
122,AB,9,ABIE,LAS,, 20.00, 15.30,0.174559,0.118255,0.155422
123,AB,9,ABIE,LAS,, 21.00, 15.59,0.199664,0.099372,0.132686
124,AB,9,ABIE,LAS,, 22.00, 15.87,0.226184,0.084064,0.113908
125,AB,9,ABIE,LAS,, 23.00, 16.14,0.254149,0.071566,0.098308
126,AB,9,ABIE,LAS,, 24.00, 16.40,0.283588,0.061290,0.085273
127,AB,9,ABIE,LAS,, 25.00, 16.66,0.314529,0.052784,0.074320
128,AB,9,ABIE,LAS,, 26.00, 16.91,0.347000,0.045699,0.065068
129,AB,9,ABIE,LAS,, 27.00, 17.16,0.381026,0.039760,0.057210
130,AB,9,ABIE,LAS,, 28.00, 17.40,0.416634,0.034755,0.050504
131,AB,9,ABIE,LAS,, 29.00, 17.63,0.453846,0.030513,0.044754
132,AB,9,ABIE,LAS,, 30.00, 17.86,0.492687,0.026899,0.039801
133,AB,9,ABIE,LAS,, 31.00, 18.09,0.533179,0.023805,0.035516
134,AB,9,ABIE,LAS,, 32.00, 18.31,0.575342,0.021144,0.031795
135,AB,9,ABIE,LAS,, 33.00, 18.53,0.619197,0.018845,0.028551
136,AB,9,ABIE,LAS,, 34.00, 18.74,0.664764,0.016851,0.025712
137,AB,9,ABIE,LAS,, 35.00, 18.95,0.712062,0.015115,0.023219
138,AB,9,ABIE,LAS,, 36.00, 19.15,0.761108,0.013598,0.021022
139,AB,9,ABIE,LAS,, 37.00, 19.36,0.811921,0.012267,0.019081
140,AB,9,ABIE,LAS,, 38.00, 19.55,0.864518,0.011095,0.017359
141,AB,9,ABIE,LAS,, 39.00, 19.75,0.918915,0.010061,0.015829
142,AB,9,ABIE,LAS,, 40.00, 19.94,0.975129,0.009145,0.014465
143,AB,9,ABIE,LAS,, 41.00, 20.13,1.033175,0.008331,0.013245
144,AB,9,ABIE,LAS,, 42.00, 20.32,1.093068,0.007607,0.012152
145,AB,9,ABIE,LAS,, 43.00, 20.50,1.154825,0.006959,0.011171
146,AB,9,ABIE,LAS,, 44.00, 20.68,1.218458,0.006380,0.010287
147,AB,9,ABIE,LAS,, 45.00, 20.86,1.283983,0.005860,0.009489
148,AB,9,ABIE,LAS,, 46.00, 21.03,1.351413,0.005392,0.008768
149,AB,9,ABIE,LAS,, 47.00, 21.21,1.420763,0.004970,0.008114
150,AB,9,ABIE,LAS,, 48.00, 21.38,1.492046,0.004589,0.007521
151,AB,9,ABIE,LAS,, 49.00, 21.55,1.565274,0.004244,0.006981
152,AB,9,ABIE,LAS,, 50.00, 21.72,1.640461,0.003931,0.006489
153,AB,10,ABIE,LAS,, 13.00, 12.98,0.000000,0.481952,0.543703
154,AB,10,ABIE,LAS,, 14.00, 13.35,0.000000,0.388955,0.450767
155,AB,10,ABIE,LAS,, 15.00, 13.71,0.069569,0.314110,0.373337
156,AB,10,ABIE,LAS,, 16.00, 14.05,0.087838,0.254817,0.310044
157,AB,10,ABIE,LAS,, 17.00, 14.38,0.107489,0.208042,0.258669
158,AB,10,ABIE,LAS,, 18.00, 14.70,0.128491,0.171076,0.216999
159,AB,10,ABIE,LAS,, 19.00, 15.00,0.150843,0.141718,0.183107
160,AB,10,ABIE,LAS,, 20.00, 15.30,0.174559,0.118255,0.155422
161,AB,10,ABIE,LAS,, 21.00, 15.59,0.199664,0.099372,0.132686
162,AB,10,ABIE,LAS,, 22.00, 15.87,0.226184,0.084064,0.113908
163,AB,10,ABIE,LAS,, 23.00, 16.14,0.254149,0.071566,0.098308
164,AB,10,ABIE,LAS,, 24.00, 16.40,0.283588,0.061290,0.085273
165,AB,10,ABIE,LAS,, 25.00, 16.66,0.314529,0.052784,0.074320
166,AB,10,ABIE,LAS,, 26.00, 16.91,0.347000,0.045699,0.065068
167,AB,10,ABIE,LAS,, 27.00, 17.16,0.381026,0.039760,0.057210
168,AB,10,ABIE,LAS,, 28.00, 17.40,0.416634,0.034755,0.050504
169,AB,10,ABIE,LAS,, 29.00, 17.63,0.453846,0.030513,0.044754
170,AB,10,ABIE,LAS,, 30.00, 17.86,0.492687,0.026899,0.039801
171,AB,10,ABIE,LAS,, 31.00, 18.09,0.533179,0.023805,0.035516
172,AB,10,ABIE,LAS,, 32.00, 18.31,0.575342,0.021144,0.031795
173,AB,10,ABIE,LAS,, 33.00, 18.53,0.619197,0.018845,0.028551
174,AB,10,ABIE,LAS,, 34.00, 18.74,0.664764,0.016851,0.025712
175,AB,10,ABIE,LAS,, 35.00, 18.95,0.712062,0.015115,0.023219
176,AB,10,ABIE,LAS,, 36.00, 19.15,0.761108,0.013598,0.021022
177,AB,10,ABIE,LAS,, 37.00, 19.36,0.811921,0.012267,0.019081
178,AB,10,ABIE,LAS,, 38.00, 19.55,0.864518,0.011095,0.017359
179,AB,10,ABIE,LAS,, 39.00, 19.75,0.918915,0.010061,0.015829
180,AB,10,ABIE,LAS,, 40.00, 19.94,0.975129,0.009145,0.014465
181,AB,10,ABIE,LAS,, 41.00, 20.13,1.033175,0.008331,0.013245
182,AB,10,ABIE,LAS,, 42.00, 20.32,1.093068,0.007607,0.012152
183,AB,10,ABIE,LAS,, 43.00, 20.50,1.154825,0.006959,0.011171
184,AB,10,ABIE,LAS,, 44.00, 20.68,1.218458,0.006380,0.010287
185,AB,10,ABIE,LAS,, 45.00, 20.86,1.283983,0.005860,0.009489
186,AB,10,ABIE,LAS,, 46.00, 21.03,1.351413,0.005392,0.008768
187,AB,10,ABIE,LAS,, 47.00, 21.21,1.420763,0.004970,0.008114
188,AB,10,ABIE,LAS,, 48.00, 21.38,1.492046,0.004589,0.007521
189,AB,10,ABIE,LAS,, 49.00, 21.55,1.565274,0.004244,0.006981
190,AB,10,ABIE,LAS,, 50.00, 21.72,1.640461,0.003931,0.006489
191,AB,14,ABIE,LAS,, 13.00, 12.98,0.000000,0.481952,0.543703
192,AB,14,ABIE,LAS,, 14.00, 13.35,0.000000,0.388955,0.450767
193,AB,14,ABIE,LAS,, 15.00, 13.71,0.069569,0.314110,0.373337
194,AB,14,ABIE,LAS,, 16.00, 14.05,0.087838,0.254817,0.310044
195,AB,14,ABIE,LAS,, 17.00, 14.38,0.107489,0.208042,0.258669
196,AB,14,ABIE,LAS,, 18.00, 14.70,0.128491,0.171076,0.216999
197,AB,14,ABIE,LAS,, 19.00, 15.00,0.150843,0.141718,0.183107
198,AB,14,ABIE,LAS,, 20.00, 15.30,0.174559,0.118255,0.155422
199,AB,14,ABIE,LAS,, 21.00, 15.59,0.199664,0.099372,0.132686
200,AB,14,ABIE,LAS,, 22.00, 15.87,0.226184,0.084064,0.113908
201,AB,14,ABIE,LAS,, 23.00, 16.14,0.254149,0.071566,0.098308
202,AB,14,ABIE,LAS,, 24.00, 16.40,0.283588,0.061290,0.085273
203,AB,14,ABIE,LAS,, 25.00, 16.66,0.314529,0.052784,0.074320
204,AB,14,ABIE,LAS,, 26.00, 16.91,0.347000,0.045699,0.065068
205,AB,14,ABIE,LAS,, 27.00, 17.16,0.381026,0.039760,0.057210
206,AB,14,ABIE,LAS,, 28.00, 17.40,0.416634,0.034755,0.050504
207,AB,14,ABIE,LAS,, 29.00, 17.63,0.453846,0.030513,0.044754
208,AB,14,ABIE,LAS,, 30.00, 17.86,0.492687,0.026899,0.039801
209,AB,14,ABIE,LAS,, 31.00, 18.09,0.533179,0.023805,0.035516
210,AB,14,ABIE,LAS,, 32.00, 18.31,0.575342,0.021144,0.031795
211,AB,14,ABIE,LAS,, 33.00, 18.53,0.619197,0.018845,0.028551
212,AB,14,ABIE,LAS,, 34.00, 18.74,0.664764,0.016851,0.025712
213,AB,14,ABIE,LAS,, 35.00, 18.95,0.712062,0.015115,0.023219
214,AB,14,ABIE,LAS,, 36.00, 19.15,0.761108,0.013598,0.021022
215,AB,14,ABIE,LAS,, 37.00, 19.36,0.811921,0.012267,0.019081
216,AB,14,ABIE,LAS,, 38.00, 19.55,0.864518,0.011095,0.017359
217,AB,14,ABIE,LAS,, 39.00, 19.75,0.918915,0.010061,0.015829
218,AB,14,ABIE,LAS,, 40.00, 19.94,0.975129,0.009145,0.014465
219,AB,14,ABIE,LAS,, 41.00, 20.13,1.033175,0.008331,0.013245
220,AB,14,ABIE,LAS,, 42.00, 20.32,1.093068,0.007607,0.012152
221,AB,14,ABIE,LAS,, 43.00, 20.50,1.154825,0.006959,0.011171
222,AB,14,ABIE,LAS,, 44.00, 20.68,1.218458,0.006380,0.010287
223,AB,14,ABIE,LAS,, 45.00, 20.86,1.283983,0.005860,0.009489
224,AB,14,ABIE,LAS,, 46.00, 21.03,1.351413,0.005392,0.008768
225,AB,14,ABIE,LAS,, 47.00, 21.21,1.420763,0.004970,0.008114
226,AB,14,ABIE,LAS,, 48.00, 21.38,1.492046,0.004589,0.007521
227,AB,14,ABIE,LAS,, 49.00, 21.55,1.565274,0.004244,0.006981
228,AB,14,ABIE,LAS,, 50.00, 21.72,1.640461,0.003931,0.006489
229,AB,4,ABIE,BAL,, 13.00, 19.36,0.000000,0.567229,0.629518
230,AB,4,ABIE,BAL,, 14.00, 19.71,0.000000,0.469584,0.534685
231,AB,4,ABIE,BAL,, 15.00, 20.04,0.079668,0.386178,0.450734
232,AB,4,ABIE,BAL,, 16.00, 20.35,0.102333,0.317324,0.379138
233,AB,4,ABIE,BAL,, 17.00, 20.65,0.126729,0.261423,0.319261
234,AB,4,ABIE,BAL,, 18.00, 20.94,0.152708,0.216339,0.269641
235,AB,4,ABIE,BAL,, 19.00, 21.21,0.180197,0.180009,0.228650
236,AB,4,ABIE,BAL,, 20.00, 21.47,0.209167,0.150665,0.194775
237,AB,4,ABIE,BAL,, 21.00, 21.73,0.239615,0.126864,0.166711
238,AB,4,ABIE,BAL,, 22.00, 21.97,0.271551,0.107459,0.143379
239,AB,4,ABIE,BAL,, 23.00, 22.21,0.304996,0.091548,0.123897
240,AB,4,ABIE,BAL,, 24.00, 22.44,0.339971,0.078425,0.107556
241,AB,4,ABIE,BAL,, 25.00, 22.66,0.376500,0.067538,0.093784
242,AB,4,ABIE,BAL,, 26.00, 22.87,0.414607,0.058455,0.082123
243,AB,4,ABIE,BAL,, 27.00, 23.08,0.454317,0.050835,0.072204
244,AB,4,ABIE,BAL,, 28.00, 23.28,0.495652,0.044407,0.063727
245,AB,4,ABIE,BAL,, 29.00, 23.48,0.538633,0.038957,0.056453
246,AB,4,ABIE,BAL,, 30.00, 23.67,0.583281,0.034314,0.050183
247,AB,4,ABIE,BAL,, 31.00, 23.86,0.629614,0.030340,0.044757
248,AB,4,ABIE,BAL,, 32.00, 24.04,0.677652,0.026922,0.040043
249,AB,4,ABIE,BAL,, 33.00, 24.22,0.727412,0.023972,0.035934
250,AB,4,ABIE,BAL,, 34.00, 24.39,0.778909,0.021414,0.032338
251,AB,4,ABIE,BAL,, 35.00, 24.56,0.832159,0.019187,0.029180
252,AB,4,ABIE,BAL,, 36.00, 24.73,0.887176,0.017243,0.026399
253,AB,4,ABIE,BAL,, 37.00, 24.89,0.943975,0.015538,0.023942
254,AB,4,ABIE,BAL,, 38.00, 25.05,1.002568,0.014039,0.021765
255,AB,4,ABIE,BAL,, 39.00, 25.21,1.062968,0.012717,0.019830
256,AB,4,ABIE,BAL,, 40.00, 25.36,1.125187,0.011547,0.018106
257,AB,4,ABIE,BAL,, 41.00, 25.51,1.189237,0.010508,0.016566
258,AB,4,ABIE,BAL,, 42.00, 25.66,1.255128,0.009584,0.015186
259,AB,4,ABIE,BAL,, 43.00, 25.81,1.322872,0.008759,0.013948
260,AB,4,ABIE,BAL,, 44.00, 25.95,1.392478,0.008022,0.012833
261,AB,4,ABIE,BAL,, 45.00, 26.09,1.463957,0.007360,0.011828
262,AB,4,ABIE,BAL,, 46.00, 26.23,1.537318,0.006766,0.010920
263,AB,4,ABIE,BAL,, 47.00, 26.36,1.612570,0.006230,0.010098
264,AB,4,ABIE,BAL,, 48.00, 26.50,1.689722,0.005747,0.009352
265,AB,4,ABIE,BAL,, 49.00, 26.63,1.768784,0.005309,0.008674
266,AB,4,ABIE,BAL,, 50.00, 26.76,1.849763,0.004913,0.008056
267,AB,5,ABIE,BAL,, 13.00, 19.36,0.000000,0.567229,0.629518
268,AB,5,ABIE,BAL,, 14.00, 19.71,0.000000,0.469584,0.534685
269,AB,5,ABIE,BAL,, 15.00, 20.04,0.079668,0.386178,0.450734
270,AB,5,ABIE,BAL,, 16.00, 20.35,0.102333,0.317324,0.379138
271,AB,5,ABIE,BAL,, 17.00, 20.65,0.126729,0.261423,0.319261
272,AB,5,ABIE,BAL,, 18.00, 20.94,0.152708,0.216339,0.269641
273,AB,5,ABIE,BAL,, 19.00, 21.21,0.180197,0.180009,0.228650
274,AB,5,ABIE,BAL,, 20.00, 21.47,0.209167,0.150665,0.194775
275,AB,5,ABIE,BAL,, 21.00, 21.73,0.239615,0.126864,0.166711
276,AB,5,ABIE,BAL,, 22.00, 21.97,0.271551,0.107459,0.143379
277,AB,5,ABIE,BAL,, 23.00, 22.21,0.304996,0.091548,0.123897
278,AB,5,ABIE,BAL,, 24.00, 22.44,0.339971,0.078425,0.107556
279,AB,5,ABIE,BAL,, 25.00, 22.66,0.376500,0.067538,0.093784
280,AB,5,ABIE,BAL,, 26.00, 22.87,0.414607,0.058455,0.082123
281,AB,5,ABIE,BAL,, 27.00, 23.08,0.454317,0.050835,0.072204
282,AB,5,ABIE,BAL,, 28.00, 23.28,0.495652,0.044407,0.063727
283,AB,5,ABIE,BAL,, 29.00, 23.48,0.538633,0.038957,0.056453
284,AB,5,ABIE,BAL,, 30.00, 23.67,0.583281,0.034314,0.050183
285,AB,5,ABIE,BAL,, 31.00, 23.86,0.629614,0.030340,0.044757
286,AB,5,ABIE,BAL,, 32.00, 24.04,0.677652,0.026922,0.040043
287,AB,5,ABIE,BAL,, 33.00, 24.22,0.727412,0.023972,0.035934
288,AB,5,ABIE,BAL,, 34.00, 24.39,0.778909,0.021414,0.032338
289,AB,5,ABIE,BAL,, 35.00, 24.56,0.832159,0.019187,0.029180
290,AB,5,ABIE,BAL,, 36.00, 24.73,0.887176,0.017243,0.026399
291,AB,5,ABIE,BAL,, 37.00, 24.89,0.943975,0.015538,0.023942
292,AB,5,ABIE,BAL,, 38.00, 25.05,1.002568,0.014039,0.021765
293,AB,5,ABIE,BAL,, 39.00, 25.21,1.062968,0.012717,0.019830
294,AB,5,ABIE,BAL,, 40.00, 25.36,1.125187,0.011547,0.018106
295,AB,5,ABIE,BAL,, 41.00, 25.51,1.189237,0.010508,0.016566
296,AB,5,ABIE,BAL,, 42.00, 25.66,1.255128,0.009584,0.015186
297,AB,5,ABIE,BAL,, 43.00, 25.81,1.322872,0.008759,0.013948
298,AB,5,ABIE,BAL,, 44.00, 25.95,1.392478,0.008022,0.012833
299,AB,5,ABIE,BAL,, 45.00, 26.09,1.463957,0.007360,0.011828
300,AB,5,ABIE,BAL,, 46.00, 26.23,1.537318,0.006766,0.010920
301,AB,5,ABIE,BAL,, 47.00, 26.36,1.612570,0.006230,0.010098
302,AB,5,ABIE,BAL,, 48.00, 26.50,1.689722,0.005747,0.009352
303,AB,5,ABIE,BAL,, 49.00, 26.63,1.768784,0.005309,0.008674
304,AB,5,ABIE,BAL,, 50.00, 26.76,1.849763,0.004913,0.008056
305,AB,6,ABIE,BAL,, 13.00, 19.36,0.000000,0.567229,0.629518
306,AB,6,ABIE,BAL,, 14.00, 19.71,0.000000,0.469584,0.534685
307,AB,6,ABIE,BAL,, 15.00, 20.04,0.079668,0.386178,0.450734
308,AB,6,ABIE,BAL,, 16.00, 20.35,0.102333,0.317324,0.379138
309,AB,6,ABIE,BAL,, 17.00, 20.65,0.126729,0.261423,0.319261
310,AB,6,ABIE,BAL,, 18.00, 20.94,0.152708,0.216339,0.269641
311,AB,6,ABIE,BAL,, 19.00, 21.21,0.180197,0.180009,0.228650
312,AB,6,ABIE,BAL,, 20.00, 21.47,0.209167,0.150665,0.194775
313,AB,6,ABIE,BAL,, 21.00, 21.73,0.239615,0.126864,0.166711
314,AB,6,ABIE,BAL,, 22.00, 21.97,0.271551,0.107459,0.143379
315,AB,6,ABIE,BAL,, 23.00, 22.21,0.304996,0.091548,0.123897
316,AB,6,ABIE,BAL,, 24.00, 22.44,0.339971,0.078425,0.107556
317,AB,6,ABIE,BAL,, 25.00, 22.66,0.376500,0.067538,0.093784
318,AB,6,ABIE,BAL,, 26.00, 22.87,0.414607,0.058455,0.082123
319,AB,6,ABIE,BAL,, 27.00, 23.08,0.454317,0.050835,0.072204
320,AB,6,ABIE,BAL,, 28.00, 23.28,0.495652,0.044407,0.063727
321,AB,6,ABIE,BAL,, 29.00, 23.48,0.538633,0.038957,0.056453
322,AB,6,ABIE,BAL,, 30.00, 23.67,0.583281,0.034314,0.050183
323,AB,6,ABIE,BAL,, 31.00, 23.86,0.629614,0.030340,0.044757
324,AB,6,ABIE,BAL,, 32.00, 24.04,0.677652,0.026922,0.040043
325,AB,6,ABIE,BAL,, 33.00, 24.22,0.727412,0.023972,0.035934
326,AB,6,ABIE,BAL,, 34.00, 24.39,0.778909,0.021414,0.032338
327,AB,6,ABIE,BAL,, 35.00, 24.56,0.832159,0.019187,0.029180
328,AB,6,ABIE,BAL,, 36.00, 24.73,0.887176,0.017243,0.026399
329,AB,6,ABIE,BAL,, 37.00, 24.89,0.943975,0.015538,0.023942
330,AB,6,ABIE,BAL,, 38.00, 25.05,1.002568,0.014039,0.021765
331,AB,6,ABIE,BAL,, 39.00, 25.21,1.062968,0.012717,0.019830
332,AB,6,ABIE,BAL,, 40.00, 25.36,1.125187,0.011547,0.018106
