TRM,m²,sum,count,mean_merch_volume
56106.00000000,13125000.00000000,26614.57676315,"210",126.73607982
98164.00000000,6250000.00000000,9470.11676407,"100",94.70116764
84106.00000000,62500.00000000,55.09666443,"1",55.09666443
46085.00000000,46187500.00000000,117541.85844040,"739",159.05528882
125054.00000000,312500.00000000,356.06998825,"5",71.21399765
61264.00000000,62500.00000000,53.38999939,"1",53.38999939
115025.00000000,312500.00000000,296.30998993,"5",59.26199799
104235.00000000,26062500.00000000,50299.38979340,"417",120.62203787
72265.00000000,2687500.00000000,5296.60001373,"43",123.17674451
77014.00000000,1937500.00000000,2119.24664688,"31",68.36279506
126094.00000000,2875000.00000000,4588.98661041,"46",99.76057849
89245.00000000,8750000.00000000,14704.76670837,"140",105.03404792
85244.00000000,5500000.00000000,7610.60667038,"88",86.48416671
57035.00000000,375000.00000000,600.40332794,"6",100.06722132
102185.00000000,4750000.00000000,9073.31667709,"76",119.38574575
82084.00000000,4062500.00000000,5343.42336273,"65",82.20651327
53155.00000000,10062500.00000000,18472.96686554,"161",114.73892463
48265.00000000,42562500.00000000,82328.97330856,"681",120.89423393
121044.00000000,1062500.00000000,1498.35664749,"17",88.13862632
66275.00000000,14500000.00000000,30181.47344208,"232",130.09255794
90104.00000000,11375000.00000000,12301.91002655,"182",67.59291223
50204.00000000,62500.00000000,94.01000214,"1",94.01000214
99056.00000000,3687500.00000000,8003.55341339,"59",135.65344768
60014.00000000,3750000.00000000,6510.88662720,"60",108.51477712
81035.00000000,2937500.00000000,3821.98336029,"47",81.31879490
108064.00000000,125000.00000000,106.71333313,"2",53.35666656
56205.00000000,33750000.00000000,65027.29312515,"540",120.42091319
98084.00000000,4125000.00000000,4064.58667755,"66",61.58464663
31115.00000000,36375000.00000000,61620.25401688,"582",105.87672511
88056.00000000,35687500.00000000,65724.53002548,"571",115.10425574
39155.00000000,63187500.00000000,106600.48418427,"1011",105.44063718
80114.00000000,125000.00000000,100.23999786,"2",50.11999893
67115.00000000,13125000.00000000,22010.37984848,"210",104.81133261
96034.00000000,875000.00000000,1019.90333939,"14",72.85023853
37225.00000000,8687500.00000000,17828.29665375,"139",128.26112701
87076.00000000,2625000.00000000,4517.01670837,"42",107.54801687
72134.00000000,6687500.00000000,12316.22652435,"107",115.10492079
74025.00000000,22250000.00000000,49759.77001953,"356",139.77463489
22065.00000000,34062500.00000000,52761.33024979,"545",96.80978027
97195.00000000,10812500.00000000,17519.52335739,"173",101.26892114
104105.00000000,1937500.00000000,3260.24995422,"31",105.16935336
88255.00000000,26562500.00000000,51393.99030304,"425",120.92703601
70214.00000000,27875000.00000000,49838.93646240,"446",111.74649431
60034.00000000,312500.00000000,607.18331909,"5",121.43666382
79065.00000000,8562500.00000000,15390.12340546,"137",112.33666719
63015.00000000,250000.00000000,288.02999115,"4",72.00749779
119094.00000000,6500000.00000000,9776.56332016,"104",94.00541654
98175.00000000,3187500.00000000,5064.86333847,"51",99.31104585
80254.00000000,1625000.00000000,2442.49667358,"26",93.94217975
112116.00000000,15750000.00000000,26020.04027939,"252",103.25412809
101135.00000000,437500.00000000,689.87001038,"7",98.55285863
111224.00000000,18500000.00000000,28984.48990250,"296",97.92057399
58016.00000000,65312500.00000000,111343.75901031,"1045",106.54905168
100124.00000000,12437500.00000000,23805.14313889,"199",119.62383487
76115.00000000,28187500.00000000,66109.49695587,"451",146.58425046
71174.00000000,3187500.00000000,5707.77991486,"51",111.91725323
67084.00000000,17312500.00000000,34483.38654327,"277",124.48876008
60164.00000000,1562500.00000000,2780.92002487,"25",111.23680099
13055.00000000,53000000.00000000,122244.03408051,"848",144.15570057
102126.00000000,16812500.00000000,26984.79999542,"269",100.31524162
113094.00000000,4000000.00000000,5444.92654800,"64",85.07697731
119046.00000000,1312500.00000000,1577.44001007,"21",75.11619096
112235.00000000,32937500.00000000,63651.03413010,"527",120.77995091
35155.00000000,20875000.00000000,30972.89358521,"334",92.73321433
73265.00000000,6062500.00000000,11337.31656265,"97",116.87955219
116076.00000000,40937500.00000000,67574.51364899,"655",103.16719641
5045.00000000,34437500.00000000,93325.11277008,"551",169.37407036
91074.00000000,16750000.00000000,20905.50332260,"268",78.00560941
72255.00000000,17000000.00000000,33916.10650635,"272",124.69156804
124046.00000000,3125000.00000000,3275.61003494,"50",65.51220070
94205.00000000,6687500.00000000,13504.17665863,"107",126.20725849
98224.00000000,2187500.00000000,3265.75004959,"35",93.30714427
99195.00000000,6125000.00000000,12310.42661285,"98",125.61659809
69244.00000000,25750000.00000000,55507.39334106,"412",134.72668287
91104.00000000,17312500.00000000,20329.02325821,"277",73.38997566
89255.00000000,19687500.00000000,40503.34705353,"315",128.58205414
58044.00000000,1312500.00000000,2487.69335175,"21",118.46158818
113165.00000000,39500000.00000000,67726.87041855,"632",107.16276965
94244.00000000,23562500.00000000,37953.49348450,"377",100.67239651
70044.00000000,6875000.00000000,8638.95338058,"110",78.53593982
65125.00000000,17625000.00000000,27865.71033859,"282",98.81457567
126026.00000000,4500000.00000000,4693.69333649,"72",65.19018523
96076.00000000,32812500.00000000,78270.66944122,"525",149.08698941
29055.00000000,19312500.00000000,34596.73271942,"309",111.96353631
98136.00000000,9625000.00000000,14853.86652756,"154",96.45367875
107055.00000000,11062500.00000000,17076.36299515,"177",96.47662709
73234.00000000,11687500.00000000,27055.77657318,"187",144.68329718
100105.00000000,13375000.00000000,25723.99649048,"214",120.20559108
102244.00000000,20250000.00000000,31306.29343033,"324",96.62436244
22035.00000000,4125000.00000000,7102.39319611,"66",107.61201812
51035.00000000,375000.00000000,448.39332199,"6",74.73222033
120205.00000000,3000000.00000000,4130.12332916,"48",86.04423602
66046.00000000,20000000.00000000,47190.18983459,"320",147.46934323
112065.00000000,5750000.00000000,9350.43320084,"92",101.63514349
93104.00000000,17125000.00000000,18416.97313690,"274",67.21523043
87056.00000000,20437500.00000000,42277.97314835,"327",129.29043776
99066.00000000,5937500.00000000,9758.23339844,"95",102.71824630
110026.00000000,32812500.00000000,57506.96702194,"525",109.53708004
63264.00000000,1000000.00000000,2212.97669220,"16",138.31104326
19085.00000000,35750000.00000000,81065.70307922,"572",141.72325713
69016.00000000,3375000.00000000,5445.99999237,"54",100.85185171
50264.00000000,62500.00000000,83.82666779,"1",83.82666779
40164.00000000,62500.00000000,100.02000427,"1",100.02000427
67056.00000000,9312500.00000000,21260.07335663,"149",142.68505608
113034.00000000,875000.00000000,1046.73665619,"14",74.76690401
94065.00000000,9750000.00000000,18751.76324081,"156",120.20361052
60046.00000000,59875000.00000000,143525.58322525,"958",149.81793656
56136.00000000,29375000.00000000,48877.10019684,"470",103.99383021
103015.00000000,13562500.00000000,17341.10997009,"217",79.91294917
98055.00000000,187500.00000000,157.76667023,"3",52.58889008
113225.00000000,28875000.00000000,54404.50667953,"462",117.75867247
111106.00000000,49500000.00000000,77373.02693939,"792",97.69321583
106095.00000000,8250000.00000000,15653.51636124,"132",118.58724516
93085.00000000,1750000.00000000,2582.68998718,"28",92.23892811
91066.00000000,36812500.00000000,81482.30661392,"589",138.34007914
68036.00000000,12750000.00000000,23925.40998077,"204",117.28142147
59016.00000000,60375000.00000000,109842.40611267,"966",113.70849494
126065.00000000,1125000.00000000,1452.66333389,"18",80.70351855
66116.00000000,27562500.00000000,58105.93967438,"441",131.75950040
121025.00000000,7750000.00000000,10122.50011444,"124",81.63306544
87044.00000000,2875000.00000000,4209.61326981,"46",91.51333195
55044.00000000,62500.00000000,84.02000427,"1",84.02000427
54235.00000000,33562500.00000000,64730.81703949,"537",120.54155873
51265.00000000,60125000.00000000,112224.10276413,"962",116.65707148
51075.00000000,1187500.00000000,2171.29331970,"19",114.27859577
58235.00000000,43625000.00000000,71987.82990265,"698",103.13442679
95065.00000000,2562500.00000000,3964.96663284,"41",96.70650324
67105.00000000,17062500.00000000,28537.39693451,"273",104.53258950
122074.00000000,125000.00000000,169.75000000,"2",84.87500000
91224.00000000,3562500.00000000,5108.56332397,"57",89.62391796
83115.00000000,4437500.00000000,5938.43330002,"71",83.63990563
13015.00000000,8375000.00000000,16118.12659454,"134",120.28452682
5025.00000000,14875000.00000000,33352.53319931,"238",140.13669411
65255.00000000,35562500.00000000,75751.32048416,"569",133.13061597
87014.00000000,1062500.00000000,1282.45000076,"17",75.43823534
57195.00000000,43500000.00000000,80296.61666870,"696",115.36870211
117224.00000000,8687500.00000000,13724.75000381,"139",98.73920866
125215.00000000,125000.00000000,177.82334137,"2",88.91167068
61076.00000000,57937500.00000000,118804.57706451,"927",128.16027731
119064.00000000,250000.00000000,321.74665833,"4",80.43666458
76065.00000000,29687500.00000000,72340.48717499,"475",152.29576247
71225.00000000,937500.00000000,1233.49667740,"15",82.23311183
122165.00000000,7250000.00000000,10493.22337723,"116",90.45882222
46275.00000000,23687500.00000000,47013.44364548,"379",124.04602545
72195.00000000,1187500.00000000,2200.50668335,"19",115.81614123
88075.00000000,7500000.00000000,13845.08668518,"120",115.37572238
82015.00000000,4062500.00000000,5842.63336945,"65",89.88666722
83126.00000000,375000.00000000,447.93334198,"6",74.65555700
73094.00000000,3687500.00000000,4919.10333633,"59",83.37463282
112035.00000000,37312500.00000000,56069.81657028,"597",93.91929074
69225.00000000,125000.00000000,103.55332947,"2",51.77666473
91134.00000000,1187500.00000000,1293.11669922,"19",68.05877364
76086.00000000,14250000.00000000,29786.23690414,"228",130.64138993
55195.00000000,42312500.00000000,84934.63021851,"677",125.45735631
52225.00000000,43812500.00000000,87713.86343384,"701",125.12676667
60115.00000000,42250000.00000000,94904.34373474,"676",140.39104103
115225.00000000,24562500.00000000,39380.40033722,"393",100.20458101
69145.00000000,28062500.00000000,58412.16048813,"449",130.09389864
118075.00000000,62500.00000000,50.54333496,"1",50.54333496
90045.00000000,9125000.00000000,15348.57663727,"146",105.12723724
109105.00000000,8250000.00000000,16128.68647003,"132",122.18701871
96195.00000000,5187500.00000000,6447.32993317,"83",77.67867389
63114.00000000,812500.00000000,1369.32667160,"13",105.33282089
98115.00000000,13750000.00000000,25235.19659805,"220",114.70543908
62175.00000000,40125000.00000000,69866.71696854,"642",108.82666194
91175.00000000,14187500.00000000,24779.32349396,"227",109.16001539
119115.00000000,187500.00000000,205.26666260,"3",68.42222087
124175.00000000,5000000.00000000,6677.59006119,"80",83.46987576
123084.00000000,4625000.00000000,7842.24999619,"74",105.97635130
110035.00000000,10437500.00000000,14699.84987259,"167",88.02305313
28075.00000000,29187500.00000000,41623.76979065,"467",89.13012803
24145.00000000,1750000.00000000,2563.03667450,"28",91.53702409
80096.00000000,4062500.00000000,6648.80996323,"65",102.28938405
43135.00000000,60437500.00000000,122076.75388336,"967",126.24276513
123155.00000000,8812500.00000000,12342.18341446,"141",87.53321571
41135.00000000,62812500.00000000,106256.40587616,"1005",105.72776704
34095.00000000,49250000.00000000,78770.66031265,"788",99.96276689
96115.00000000,23687500.00000000,37865.55043030,"379",99.90910404
77096.00000000,12500000.00000000,21136.88016510,"200",105.68440083
91185.00000000,11312500.00000000,20258.41022873,"181",111.92491839
62274.00000000,125000.00000000,259.58666992,"2",129.79333496
68074.00000000,18187500.00000000,33773.90979385,"291",116.06154568
42205.00000000,65437500.00000000,107186.46073532,"1047",102.37484311
90174.00000000,5625000.00000000,6914.77999878,"90",76.83088888
108235.00000000,20312500.00000000,38150.32692719,"325",117.38562131
82036.00000000,187500.00000000,207.68333054,"3",69.22777685
86115.00000000,1750000.00000000,2020.18001175,"28",72.14928613
86084.00000000,1312500.00000000,1501.57332230,"21",71.50349154
103104.00000000,625000.00000000,1167.85996628,"10",116.78599663
120244.00000000,2187500.00000000,3001.98334122,"35",85.77095261
53116.00000000,23187500.00000000,47080.06047440,"371",126.90043255
77255.00000000,312500.00000000,386.82000732,"5",77.36400146
58116.00000000,55125000.00000000,90518.46330261,"882",102.62864320
63275.00000000,19812500.00000000,37870.78327179,"317",119.46619329
87035.00000000,6187500.00000000,7483.06333923,"99",75.58649838
72054.00000000,3062500.00000000,3492.40665054,"49",71.27360511
40285.00000000,187500.00000000,240.89667130,"3",80.29889043
100165.00000000,2812500.00000000,5057.83001709,"45",112.39622260
93076.00000000,19125000.00000000,41035.19984818,"306",134.10196029
62084.00000000,7875000.00000000,15194.83001709,"126",120.59388902
36145.00000000,54562500.00000000,96186.10405350,"873",110.17881335
92154.00000000,4375000.00000000,5089.16334915,"70",72.70233356
126016.00000000,562500.00000000,584.14667130,"9",64.90518570
54096.00000000,27875000.00000000,45060.37655640,"446",101.03223443
85254.00000000,7750000.00000000,10747.89667892,"124",86.67658612
84164.00000000,687500.00000000,936.51334000,"11",85.13757636
69025.00000000,125000.00000000,167.97333527,"2",83.98666763
31175.00000000,12937500.00000000,21767.62327576,"207",105.15760037
34085.00000000,11687500.00000000,22742.20337296,"187",121.61606082
42275.00000000,33062500.00000000,78887.43629456,"529",149.12558846
67234.00000000,2562500.00000000,4615.48999405,"41",112.57292668
89065.00000000,21250000.00000000,38325.96664047,"340",112.72343130
45165.00000000,36937500.00000000,66752.72673416,"591",112.94877620
116134.00000000,6875000.00000000,10137.23004913,"110",92.15663681
50284.00000000,125000.00000000,223.61999512,"2",111.80999756
39195.00000000,187500.00000000,262.17333984,"3",87.39111328
85245.00000000,4312500.00000000,6999.19998169,"69",101.43768089
110056.00000000,32562500.00000000,55351.91068649,"521",106.24167118
89164.00000000,1312500.00000000,1600.32666779,"21",76.20603180
92244.00000000,5625000.00000000,8404.07997513,"90",93.37866639
102165.00000000,15375000.00000000,29117.17332458,"246",118.36249319
97016.00000000,27750000.00000000,53858.82961655,"444",121.30367031
105015.00000000,7625000.00000000,10296.91654968,"122",84.40095533
87066.00000000,3000000.00000000,5018.77002716,"48",104.55770890
97136.00000000,7625000.00000000,12315.90671539,"122",100.95005504
76084.00000000,3875000.00000000,5664.51996613,"62",91.36322526
42085.00000000,28250000.00000000,51293.07687378,"452",113.48025857
107215.00000000,8062500.00000000,14625.11341858,"129",113.37297224
50056.00000000,28937500.00000000,58361.79371643,"463",126.05139032
61136.00000000,67312500.00000000,128357.77042389,"1077",119.18084533
24125.00000000,24500000.00000000,50039.55023956,"392",127.65191388
119244.00000000,6687500.00000000,9565.88670349,"107",89.40081031
93044.00000000,875000.00000000,815.19002533,"14",58.22785895
85195.00000000,2750000.00000000,3618.73003387,"44",82.24386441
66124.00000000,7875000.00000000,16938.34321213,"126",134.43129533
105134.00000000,1812500.00000000,3573.78998947,"29",123.23413757
61275.00000000,54062500.00000000,110506.42921066,"865",127.75309735
65024.00000000,11562500.00000000,25718.33682251,"185",139.01803688
