TRM,M,RGE,TWP,FMU_NAME,FMU_CODE,areaha,ECOZONE,ZONE_NAME,FTEAREA
"033234","4","23","33",,,9511.617,"10",Prairie,9511.617
"048234","4","23","48",,,9477.845,"10",Prairie,9477.845
"110084","4","8","110",,,7977.166,"9",Boreal PLain,7977.166
"013094","4","9","13",,,9516.440,"10",Prairie,9516.440
"028094","4","9","28",,,9514.672,"10",Prairie,9514.672
"043094","4","9","43",,,9620.856,"10",Prairie,9620.858
"124094","4","9","124",,,1703.392,"9",Boreal PLain,1703.407
"012104","4","10","12",,,9512.363,"10",Prairie,9512.363
"002234","4","23","2",,,9447.980,"10",Prairie,9447.979
"006234","4","23","6",,,9511.581,"10",Prairie,9511.580
"010234","4","23","10",,,9507.944,"10",Prairie,9507.943
"012234","4","23","12",,,9505.049,"10",Prairie,9505.049
"016234","4","23","16",,,9507.684,"10",Prairie,9507.685
"020234","4","23","20",,,9513.076,"10",Prairie,9513.076
"024234","4","23","24",,,9502.410,"10",Prairie,9502.410
"026234","4","23","26",,,9452.632,"10",Prairie,9452.631
"030234","4","23","30",,,9474.981,"10",Prairie,9474.980
"034234","4","23","34",,,9419.679,"10",Prairie,9419.677
"037234","4","23","37",,,9493.709,"10",Prairie,9493.709
"040234","4","23","40",,,9490.742,"10",Prairie,9490.742
"044234","4","23","44",,,9517.599,"10",Prairie,9517.599
"047234","4","23","47",,,9499.015,"10",Prairie,9499.016
"051234","4","23","51",,,9514.398,"10",Prairie,9514.400
"054234","4","23","54",,,8533.403,"10",Prairie,8533.402
"123065","5","6","123",,,9539.794,"4",Taiga Plain,9539.797
"127065","5","6","127",,,28.930,"4",Taiga Plain,29.342
"121075","5","7","121",,,9483.456,"4",Taiga Plain,9483.456
"125075","5","7","125",,,9487.461,"4",Taiga Plain,9487.461
"127075","5","7","127",,,29.696,"4",Taiga Plain,29.779
"021085","5","8","21",,,319.773,"14",Montane Cordillera,319.772
"123075","5","7","123",,,9540.120,"4",Taiga Plain,9540.123
"031185","5","18","31",,,9037.629,"14",Montane Cordillera,9037.630
"033195","5","19","33",,,9114.680,"14",Montane Cordillera,9114.680
"038195","5","19","38",,,97.628,"14",Montane Cordillera,97.628
"031205","5","20","31",,,56.042,"14",Montane Cordillera,56.042
"036205","5","20","36",,,2265.434,"14",Montane Cordillera,2265.432
"115084","4","8","115",,,880.030,"5",Taiga Shield,880.030
"003094","4","9","3",,,9523.050,"10",Prairie,9523.052
"008094","4","9","8",,,9507.321,"10",Prairie,9507.321
"018094","4","9","18",,,9481.765,"10",Prairie,9481.763
"023094","4","9","23",,,9495.937,"10",Prairie,9495.939
"033094","4","9","33",,,9499.605,"10",Prairie,9499.605
"038094","4","9","38",,,9470.568,"10",Prairie,9470.567
"048094","4","9","48",,,9491.146,"10",Prairie,9491.146
"053094","4","9","53",,,9498.669,"9",Boreal PLain,9474.134
"053094","4","9","53",,,9498.669,"10",Prairie,24.536
"113094","4","9","113",,,9489.777,"9",Boreal PLain,9342.368
"113094","4","9","113",,,9489.777,"5",Taiga Shield,147.409
"118094","4","9","118",,,3529.818,"9",Boreal PLain,3529.823
"002104","4","10","2",,,9449.858,"10",Prairie,9449.856
"007104","4","10","7",,,9569.242,"10",Prairie,9569.243
"017104","4","10","17",,,9491.962,"10",Prairie,9491.962
"022104","4","10","22",,,9462.821,"10",Prairie,9462.820
"032104","4","10","32",,,9517.797,"10",Prairie,9517.797
"037104","4","10","37",,,9495.492,"10",Prairie,9495.492
"047104","4","10","47",,,9423.096,"10",Prairie,9423.097
"052104","4","10","52",,,9495.200,"10",Prairie,9495.200
"113234","4","23","113",,,9488.242,"9",Boreal PLain,9488.242
"119234","4","23","119",,,9527.313,"4",Taiga Plain,9527.316
"002244","4","24","2",,,9207.852,"10",Prairie,9207.852
"007244","4","24","7",,,9569.124,"10",Prairie,9569.125
"017244","4","24","17",,,9262.883,"10",Prairie,9262.883
"022244","4","24","22",,,9466.307,"10",Prairie,9466.305
"032244","4","24","32",,,9518.309,"10",Prairie,9518.309
"037244","4","24","37",,,9491.219,"10",Prairie,9491.219
"047244","4","24","47",,,5563.829,"10",Prairie,5563.828
"052244","4","24","52",,,9492.305,"10",Prairie,9492.305
"112244","4","24","112",,,6156.633,"9",Boreal PLain,6156.633
"117244","4","24","117",,,3911.651,"4",Taiga Plain,3911.651
"005254","4","25","5",,,5352.801,"10",Prairie,5352.800
"010254","4","25","10",,,9486.235,"10",Prairie,9486.233
"020254","4","25","20",,,9507.852,"10",Prairie,9507.852
"025254","4","25","25",,,9489.127,"10",Prairie,9489.127
"027104","4","10","27",,,9525.404,"10",Prairie,9525.405
"042104","4","10","42",,,9567.186,"10",Prairie,9567.184
"108234","4","23","108",,,9514.632,"9",Boreal PLain,9514.632
"124234","4","23","124",,,8837.430,"4",Taiga Plain,8837.430
"012244","4","24","12",,,9249.165,"10",Prairie,9249.165
"027244","4","24","27",,,9515.928,"10",Prairie,9515.930
"042244","4","24","42",,,9553.757,"10",Prairie,9553.755
"107244","4","24","107",,,8438.530,"9",Boreal PLain,8438.532
"122244","4","24","122",,,1595.881,"4",Taiga Plain,1595.881
"015254","4","25","15",,,9513.807,"10",Prairie,9513.809
"030254","4","25","30",,,9447.860,"10",Prairie,9447.858
"035254","4","25","35",,,9471.298,"10",Prairie,9471.300
"050254","4","25","50",,,2199.264,"10",Prairie,2199.263
"019105","5","10","19",,,2198.348,"14",Montane Cordillera,2198.349
"127205","5","20","127",,,0.021,"4",Taiga Plain,0.000
"054124","4","12","54",,,9377.057,"9",Boreal PLain,273.350
"054124","4","12","54",,,9377.057,"10",Prairie,9103.705
"114124","4","12","114",,,9464.431,"9",Boreal PLain,9464.429
"002134","4","13","2",,,9454.754,"10",Prairie,9454.754
"017134","4","13","17",,,9489.094,"10",Prairie,9489.094
"037134","4","13","37",,,9490.282,"10",Prairie,9490.282
"052134","4","13","52",,,9500.123,"10",Prairie,9500.123
"112134","4","13","112",,,9514.751,"9",Boreal PLain,9514.751
"122134","4","13","122",,,9451.580,"9",Boreal PLain,9451.579
"011144","4","14","11",,,9520.938,"10",Prairie,9520.940
"026144","4","14","26",,,9471.604,"10",Prairie,9471.602
"044235","5","23","44",,,8307.917,"14",Montane Cordillera,8307.916
"047245","5","24","47",,,178.901,"14",Montane Cordillera,178.900
"043026","6","2","43",,,9521.077,"14",Montane Cordillera,9521.079
"052036","6","3","52",,,9504.265,"14",Montane Cordillera,9504.265
"045056","6","5","45",,,1313.353,"14",Montane Cordillera,1313.354
"054066","6","6","54",,,9458.719,"14",Montane Cordillera,9458.718
"030185","5","18","30",,,4105.494,"14",Montane Cordillera,4105.495
"034185","5","18","34",,,7898.272,"14",Montane Cordillera,7898.269
"032195","5","19","32",,,5359.784,"14",Montane Cordillera,5359.784
"036195","5","19","36",,,7.666,"14",Montane Cordillera,7.666
"034205","5","20","34",,,9470.548,"14",Montane Cordillera,9470.546
"038205","5","20","38",,,4962.934,"14",Montane Cordillera,4962.931
"111084","4","8","111",,,9090.952,"9",Boreal PLain,9090.954
"113084","4","8","113",,,4623.458,"9",Boreal PLain,2312.264
"113084","4","8","113",,,4623.458,"5",Taiga Shield,2311.192
"004094","4","9","4",,,9509.764,"10",Prairie,9509.764
